ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-7343600,Source1,2,2019-10-16T17:11:00Z,2019-10-16T17:46:34Z,32.725526,-117.166335,32.725526,-117.166335,0,At Front St/Exit 17 - Accident.,I-5 S,San Diego,San Diego,CA,92101,US,US/Pacific,KSAN,2019-10-16T16:51:00Z,73,73,61,29.81,10,WNW,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-792714,Source2,3,2021-12-05T13:01:49Z,2021-12-05T13:30:42Z,44.620518,-91.257339,,,0,Right lane blocked due to accident on I-94 Westbound after US-10.,I-94 E,Osseo,Eau Claire,WI,54758,US,US/Central,KEAU,2021-12-05T13:01:00Z,31,17,82,28.62,3,SSE,25,0,Light Snow / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1972934,Source2,3,2019-07-17T18:52:31Z,2019-07-17T19:37:15Z,32.714378,-96.828705,,,0,One lane blocked due to accident on I-35E Northbound at Exit 423B Saner Ave.,De Haes Ave,Dallas,Dallas,TX,75224-2839,US,US/Central,KRBD,2019-07-17T18:53:00Z,93,93,47,29.19,10,SSE,16,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6496644,Source1,2,2021-01-29T20:30:00Z,2021-01-29T22:29:24Z,36.407365,-119.152892,36.413841,-119.152814,0.447,Incident on ROAD 188 near AVENUE 344 Right shoulder closed.,Millwood Dr,Visalia,Tulare,CA,93292-9578,US,US/Pacific,KVIS,2021-01-29T20:56:00Z,45,45,90,29.75,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6095242,Source1,2,2021-07-27T17:33:15Z,2021-07-27T17:54:16Z,32.446389,-93.700747,32.452518,-93.694536,0.557,Stationary traffic on LA-511 from LA-3132/Dixie Gardens Dr (LA-511) to Clyde Fant Memorial Pkwy (LA-511) due to accident.,E 70th St,Shreveport,Caddo,LA,71105-5308,US,US/Central,KBAD,2021-07-27T17:18:00Z,79,79,83,29.77,10,SE,5,0,T-Storm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4636846,Source1,2,2022-03-02T13:55:30Z,2022-03-02T16:01:01Z,25.89095,-80.371986,25.896732,-80.379795,0.629,Slow traffic on FL-25 - US-27 N from 116th Way/W Hialeah-Hialeah Gardens Blvd (US-27) to FL-821/Florida's Tpke (US-27) due to accident.,NW 107th Ave,Miami,Miami-Dade,FL,33178,US,US/Eastern,KMIA,2022-03-02T13:53:00Z,75,75,69,30.07,10,NNE,5,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1516132,Source3,4,2020-03-06T13:46:00Z,2020-03-06T19:19:57Z,35.317726,-78.573616,,,2.75,Right lane blocked due to accident on I-95 Northbound from Exit 73 US-421 Cumberland St to Exit 75 Jonesboro Rd.,I-95 N,Dunn,Harnett,NC,28334,US,US/Eastern,KHRJ,2020-03-06T13:55:00Z,58,58,34,29.64,10,WNW,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5592234,Source1,2,2021-08-10T13:30:30Z,2021-08-10T14:50:30Z,38.839588,-76.866471,38.839805,-76.866412,0.015,Slow traffic on I-495 N - I-95 N at Pennsylvania Ave due to accident.,Pennsylvania Ave,Upper Marlboro,Prince George's,MD,20772,US,US/Eastern,KADW,2021-08-10T13:56:00Z,90,90,57,29.77,10,S,12,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-517677,Source3,1,2022-09-02T18:57:52Z,2022-09-02T19:42:33Z,33.724979,-117.292763,,,0,Lane blocked due to crash on Greenwald Ave at Meadowbrook Ave.,Meadowbrook Ave,Perris,Riverside,CA,92570,US,US/Pacific,KRIV,2022-09-02T18:56:00Z,93,93,30,28.18,10,WNW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4869115,Source1,2,2022-12-02T02:23:03Z,2022-12-02T05:15:33Z,44.050425,-122.866046,44.049007,-122.875632,0.486,A crash has occurred with minimal delay to traffic. Prepare to slow or move over for worker safety.,McKenzie Hwy,Springfield,Lane,OR,97478-8698,US,US/Pacific,KEUG,2022-12-02T01:54:00Z,28,23,92,29.68,10,SSE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6973823,Source1,2,2020-12-07T13:22:00Z,2020-12-07T15:59:33Z,37.770019,-121.328254,37.762369,-121.338744,0.78,SB 5 JNO 205. [FSP] has closed their incident [201207STFSP00003],I-5 S,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2020-12-07T12:55:00Z,70,70,27,30.12,10,NW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6455800,Source1,2,2021-01-18T03:47:13Z,2021-01-18T06:26:15Z,43.862582,-94.168463,43.880652,-94.168533,1.249,Incident on US-169 near 112TH ST Drive with caution.,US Highway 169,Amboy,Blue Earth,MN,56010-4453,US,US/Central,KJYG,2021-01-18T03:55:00Z,19,9,93,28.71,10,NW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5641621,Source1,2,2021-03-01T00:53:30Z,2021-03-01T01:48:30Z,32.694164,-96.823092,32.703408,-96.825531,0.654,Stationary traffic on I-35E N - US-77 N - R L Thornton Fwy N from TX-12 Loop/Exit 421 (I-35E) to Kiest Blvd/Exit 422 (I-35E) due to accident.,I-35E N,Dallas,Dallas,TX,75216,US,US/Central,KRBD,2021-03-01T00:53:00Z,54,54,47,29.29,10,NNE,18,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4979488,Source1,2,2022-05-03T15:05:24Z,2022-05-03T18:25:55Z,34.833775,-82.295657,34.86911,-82.231527,4.38,Stationary traffic on I-85 N from SC-146/Woodruff Rd/Exit 51 (I-85) to SC-14/Exit 56 (I-85) due to accident.,I-85 N,Greenville,Greenville,SC,29615,US,US/Eastern,KGMU,2022-05-03T14:53:00Z,86,86,43,28.92,10,WSW,17,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2971047,Source2,2,2018-03-26T21:00:43Z,2018-03-26T21:30:30Z,34.132465,-117.680984,,,0,Accident on CA-210 Westbound at Exit 54 Mountain Ave.,Foothill Fwy W,Upland,San Bernardino,CA,91784,US,US/Pacific,KONT,2018-03-26T20:53:00Z,55,,43,30.01,10,WNW,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4042966,Source1,2,2022-12-22T07:02:11Z,2022-12-22T08:20:25Z,36.382457,-92.249216,36.384659,-92.248796,0.154,Incident on AR-101 NB near US-62 Road closed. Take alternate route.,AR-101,Mountain Home,Baxter,AR,72653,US,US/Central,KBPK,2022-12-22T06:53:00Z,38,38,83,28.9,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-3488317,Source1,2,2016-08-10T08:30:17Z,2016-08-10T14:30:17Z,33.74564,-84.34485,33.74443,-84.35444,0.557,At US-23/Moreland Ave/Exit 60 - Accident.,GA-402 W,Atlanta,DeKalb,GA,30316,US,US/Eastern,KATL,2016-08-10T08:21:00Z,75,,94,30.12,10,ESE,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6847332,Source1,2,2020-12-03T23:50:14Z,2020-12-04T02:32:13Z,36.874002,-76.134648,36.873183,-76.134445,0.058,Incident on INDEPENDENCE BLVD near INDEPENDENCE BLVD Drive with caution.,Independence Blvd,Virginia Beach,Virginia Beach,VA,23455-5523,US,US/Eastern,KORF,2020-12-03T23:59:00Z,46,44,47,30.25,10,SW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7553076,Source1,4,2018-08-26T08:23:39Z,2018-08-26T08:53:37Z,33.91048,-84.20725,33.905677,-84.205891,0.341,Closed between Doraville and Singleton Rd/Norcross Tucker Rd - Road closed due to accident.,Jimmy Carter Blvd,Norcross,Gwinnett,GA,30071,US,US/Eastern,KPDK,2018-08-26T08:53:00Z,73,,76,30.24,8,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5166851,Source1,2,2022-04-05T16:48:02Z,2022-04-05T18:05:44Z,33.619833,-91.801635,33.620986,-91.802166,0.085,Incident on US-425 NB near STATE HWY-83 Road closed. Take alternate route.,Westgate Dr,Monticello,Drew,AR,71655-5405,US,US/Central,KLLQ,2022-04-05T16:53:00Z,79,79,54,29.28,10,SW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7414956,Source1,2,2019-09-11T09:13:12Z,2019-09-11T09:39:45Z,47.163284,-122.091361,47.165955,-122.118549,1.29,Between WA-410/WA-410 E and WA-410/99th St Ct E - Accident. Lane blocked.,254th Ave E,Buckley,Pierce,WA,98321-9300,US,US/Pacific,KPLU,2019-09-11T08:58:00Z,61,61,99,29.81,10,SSW,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7010341,Source1,2,2020-05-05T23:50:00Z,2020-05-06T00:23:37Z,44.76653,-92.85922,44.76653,-92.85922,0,At US-10 - Accident.,Point Douglas Dr S,Hastings,Washington,MN,55033-9481,US,US/Central,KSGS,2020-05-05T23:55:00Z,50,50,52,29.23,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-6088527,Source1,2,2021-08-12T22:52:57Z,2021-08-14T00:22:00Z,39.2911756036792,-94.413660764244,39.2766556036792,-94.425610764244,1.189,Incident on I-35 SB near MM 20 Right shoulder closed.,I-35,Liberty,Clay,MO,64068,US,US/Central,KGPH,2021-08-12T22:55:00Z,70,70,88,29.21,5,SW,15,,T-Storm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1474824,Source2,2,2020-05-19T10:24:03Z,2020-05-19T12:11:08Z,32.398418,-93.756607,,,0,Accident on LA-526 Bert Kouns Industrial Loop Expy at Wrenwood Blvd.,Wrenwood Blvd,Shreveport,Caddo,LA,71106,US,US/Central,KSHV,2020-05-19T10:53:00Z,75,75,53,29.69,10,SSE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6692313,Source1,2,2020-10-01T13:09:00Z,2020-10-01T18:03:00Z,36.915221,-76.264913,36.964787,-76.285198,3.603,Queuing traffic on I-64 from VA-168/Tidewater Dr/Exit 277 (I-64) to Ocean View Ave/Exit 272 (I-64) due to accident.,I-64 W,Norfolk,Norfolk,VA,23505,US,US/Eastern,KNGU,2020-10-01T12:59:00Z,76,76,48,29.95,10,VAR,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-407719,Source2,3,2017-04-28T21:25:15Z,2017-04-28T21:54:59Z,34.139423,-118.015633,,,0.01,#3 lane blocked due to accident on I-210 Westbound at Exit 33 Huntington Dr.,Foothill Fwy W,Monrovia,Los Angeles,CA,91016,US,US/Pacific,KEMT,2017-04-28T18:54:00Z,78.8,,14,29.74,10,WNW,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2714261,Source2,2,2018-07-20T08:33:03Z,2018-07-20T09:02:56Z,39.182995,-84.794968,,,0,Accident on Lawrenceburg Rd at Suspension Bridge Rd.,Suspension Bridge Rd,Harrison,Hamilton,OH,45030,US,US/Eastern,KCVG,2018-07-20T08:52:00Z,69.1,,100,29.89,2.5,SSE,8.1,0.09,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4568387,Source1,2,2022-10-11T06:37:00Z,2022-10-11T09:55:30Z,39.293898,-76.552734,39.243169,-76.5787,3.77,Slow traffic on I-895 S - Harbor Tunnel Trwy W from MD-151/Erdman Ave (I-895) to Childs St/Exit 9 (I-895) due to accident.,Harbor Tunnel Trwy W,Baltimore,Baltimore City,MD,21224,US,US/Eastern,KDMH,2022-10-11T10:54:00Z,67,,45,30.36,,"",,0,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-1566097,Source2,2,2020-04-26T06:39:36Z,2020-04-26T07:54:21Z,33.666901,-117.753143,,,0,Accident on CA-133 Northbound at Exits 9 10 10A I-5 Hov Lane.,CA-133 N,Irvine,Orange,CA,92618,US,US/Pacific,KSNA,2020-04-26T06:32:00Z,63,63,84,29.86,1,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1361010,Source2,2,2020-10-28T07:04:07Z,2020-10-28T09:11:29Z,40.307758,-83.10054,,,0,Accident on OH-37 at Lexington Blvd.,State Route 37 W,Delaware,Delaware,OH,43015-1443,US,US/Eastern,KDLZ,2020-10-28T06:55:00Z,46,44,100,29.07,5,WNW,5,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-4921424,Source1,2,2022-01-25T19:55:00Z,2022-01-25T21:11:40Z,42.3775613305932,-83.7559783454716,42.3592913305932,-83.7487883454716,1.315,Incident on US-23 SB near N TERRITORIAL Right lane blocked. Expect delays.,US-23 S,Whitmore Lake,Washtenaw,MI,48189,US,US/Eastern,KARB,2022-01-25T19:53:00Z,16,7,81,29.31,10,WNW,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7099803,Source1,2,2020-06-19T17:24:15Z,2020-06-19T17:54:15Z,28.57747,-81.49102,28.57747,-81.49102,0,At SR-438/Silver Star Rd - Accident.,Silver Star Rd,Orlando,Orange,FL,32818,US,US/Eastern,KORL,2020-06-19T17:53:00Z,80,80,69,29.92,10,SE,6,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-5432277,Source1,2,2022-07-07T14:03:00Z,2022-07-07T16:15:29Z,27.03763,-82.398049,27.037219,-82.397958,0.029,Incident on ENGLEWOOD RD near BOWDOIN RD Expect delays.,SR-776,Venice,Sarasota,FL,34293,US,US/Eastern,KVNC,2022-07-07T13:53:00Z,89,89,65,30,10,SW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2531781,Source2,2,2018-10-19T19:25:23Z,2018-10-19T19:54:59Z,36.791122,-119.700317,,,0,Lane blocked due to accident on Clovis Ave at Griffith Way.,E Griffith Way,Fresno,Fresno,CA,93727,US,US/Pacific,KFAT,2018-10-19T19:53:00Z,72,,33,30.02,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-5913610,Source1,2,2021-12-12T18:11:30Z,2021-12-12T18:32:00Z,38.4942805765224,-121.444212197678,38.4775305765224,-121.426432197678,1.505,Slow traffic on CA-99 S from Florin Rd (CA-99) to Mack Rd/Bruceville Rd (CA-99) due to accident.,CA-99,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2021-12-12T18:00:00Z,47,41,93,29.85,6,SE,14,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-4681870,Source1,2,2022-10-05T15:30:32Z,2022-10-05T17:09:45Z,39.558637,-76.217631,39.555038,-76.22387,0.415,Incident on MD-156 WB near MAHAN RD Road closed. Take alternate route.,Aldino Rd,Churchville,Harford,MD,21028-1907,US,US/Eastern,KAPG,2022-10-05T15:58:00Z,60,60,86,29.87,9,NNW,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3111139,Source2,3,2017-12-06T17:23:08Z,2017-12-06T17:52:44Z,30.126699,-95.443321,,,0,Left and center lane blocked due to accident on I-45 Northbound at Exits 72A 73 Pruitt Rd.,Sawdust Rd,Spring,Montgomery,TX,77380,US,US/Central,KDWH,2017-12-06T16:53:00Z,42.1,37.1,85,30.3,10,NE,8.1,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-5455720,Source1,2,2023-01-12T19:47:23Z,2023-01-13T21:35:23Z,36.066291,-95.965764,36.06765,-95.965192,0.099,Construction on VICTOR AVE near HOUSE 6630 Expect delays.,S Utica Pl,Tulsa,Tulsa,OK,74136-5158,US,US/Central,KRVS,2023-01-12T19:53:00Z,38,38,62,29.68,10,NNW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7616582,Source1,3,2018-02-07T17:00:14Z,2018-02-07T23:00:14Z,32.65389,-96.75623,32.65598,-96.74493,0.673,At Bonnie View Rd/Exit 472 - Accident.,LBJ Fwy E,Dallas,Dallas,TX,75241,US,US/Central,KRBD,2018-02-07T16:53:00Z,46.9,,48,30.38,10,NE,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2543443,Source2,2,2018-10-25T15:13:43Z,2018-10-25T15:43:34Z,41.751995,-87.967255,,,0,Accident on Plainfield Rd at 75th St.,75th St,Darien,DuPage,IL,60561,US,US/Central,KLOT,2018-10-25T15:15:00Z,50.5,,55,30.08,7,ENE,5.8,,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-37544,Source2,2,2016-05-05T10:52:39Z,2016-05-05T11:22:39Z,37.595673,-121.872627,,,0.01,Accident on CA-84 Calaveras Rd Westbound at I-680.,I-680 N,Sunol,Alameda,CA,94586,US,US/Pacific,KLVK,2016-05-05T10:53:00Z,64,,58,29.85,10,SSW,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1973476,Source2,2,2019-07-17T17:00:41Z,2019-07-17T18:17:45Z,38.456081,-121.40535,,,0,#1 lane blocked due to accident on Calvine Rd at Power Inn Rd.,Power Inn Rd,Sacramento,Sacramento,CA,95828,US,US/Pacific,KSAC,2019-07-17T16:53:00Z,93,93,30,29.8,10,S,5,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-7619760,Source1,2,2018-02-14T22:10:06Z,2018-02-14T22:40:06Z,34.760507,-82.659499,34.764848,-82.657721,0.316,At US-123 - Accident.,Moorefield Memorial Hwy,Liberty,Pickens,SC,29657-9178,US,US/Eastern,KLQK,2018-02-14T22:15:00Z,57.9,,98,30.29,10,SW,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1050497,Source2,2,2021-05-11T16:32:11Z,2021-05-11T17:20:37Z,30.466375,-91.105499,,,0,Accident on US-190 Airline Hwy at Tom Dr.,Airline Hwy,Baton Rouge,East Baton Rouge,LA,70815-8105,US,US/Central,KBTR,2021-05-11T16:53:00Z,79,79,69,29.88,10,E,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3502181,Source1,4,2016-07-02T16:18:46Z,2016-07-02T22:18:46Z,39.41035,-77.5897,39.41086,-77.58701,0.148,Closed at Old Middletown Rd - Road closed due to accident.,Burkittsville Rd,Middletown,Frederick,MD,21769-7034,US,US/Eastern,KFDK,2016-07-02T15:50:00Z,77,,44,30.1,10,NW,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3101354,Source2,2,2017-12-01T07:45:19Z,2017-12-01T08:29:14Z,30.251896,-92.014236,,,0,Accident on Evangeline Trwy between Evangeline Trwy and Chalmette Dr.,NW Evangeline Trwy,Lafayette,Lafayette,LA,70501-1900,US,US/Central,KLFT,2017-12-01T07:53:00Z,55,,89,30.19,9,NNE,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6815827,Source1,2,2020-11-28T17:57:11Z,2020-11-28T19:13:30Z,39.970431,-75.786041,39.970484,-75.785252,0.042,Incident on GOOSETOWN RD near MISTY PATCH RD Drive with caution.,Goosetown Rd,Coatesville,Chester,PA,19320,US,US/Eastern,KMQS,2020-11-28T17:55:00Z,45,40,57,29.36,10,WNW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-6118600,Source1,2,2021-09-23T10:28:00Z,2021-09-23T17:13:00Z,34.934687,-79.057841,34.934796,-79.057827,0.008,Incident on CHASON RD NB near ARABIA RD Road closed. Take alternate route.,Chason Rd,Parkton,Robeson,NC,28371,US,US/Eastern,KFAY,2021-09-23T10:53:00Z,73,73,55,29.72,10,NNW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3398150,Source2,3,2017-08-24T06:16:56Z,2017-08-24T07:16:14Z,39.022114,-76.949829,,,0,Right merging lane closed due to accident on I-95 Northbound at Exit 27 I-495 Capital Beltway.,Capital Beltway W,Hyattsville,Prince George's,MD,20783,US,US/Eastern,KCGS,2017-08-24T06:08:00Z,66.4,,80,29.95,10,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-1412892,Source2,2,2020-08-05T06:38:57Z,2020-08-05T07:57:41Z,29.73736,-95.524948,,,0,Accident on Jeanetta Rd at FM-1093 Westheimer Rd.,Westheimer Rd,Houston,Harris,TX,77063-3502,US,US/Central,KMCJ,2020-08-05T06:53:00Z,78,78,87,29.92,10,SSW,3,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-2757069,Source2,3,2018-06-12T19:46:24Z,2018-06-12T20:15:56Z,30.442533,-91.007462,,,0,Accident on LA-3245 O'Neal Ln at I-12.,O'Neal Ln,Baton Rouge,East Baton Rouge,LA,70816,US,US/Central,KBTR,2018-06-12T18:53:00Z,71.1,,93,30.04,10,East,6.9,0.59,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5544180,Source1,2,2021-12-13T10:03:35Z,2021-12-13T12:16:51Z,35.82681,-78.60484,35.828501,-78.603908,0.128,Incident on ATLANTIC AVE near WAINWRIGHT CT Drive with caution.,Atlantic Ave,Raleigh,Wake,NC,27604-1658,US,US/Eastern,KRDU,2021-12-13T09:51:00Z,43,39,71,30.02,10,SW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-484666,Source2,2,2017-06-05T17:51:10Z,2017-06-05T18:35:58Z,30.372417,-97.665749,,,0.0199999995529652,Accident on Dessau Rd at Braker Ln.,E Braker Ln,Austin,Travis,TX,78754,US,US/Central,KEDC,2017-06-05T17:55:00Z,73.4,,83,29.74,10,NW,10.4,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
